Global_ID,MTR,ENTRY,Rep,block,Location,Check,Plot,End Plot,Expt,Pedigree,Name,Rng,Pas,Year,PLOTWT,MOIST,SDWT,FLWR,HT,LDG,DS,CBB,P_FT,CWT_A,ADJ_SDWT
20011032,96,12,1,6,SVREC,0,1032,FALSE,2001,N11230/N11298,N15306,6,35,2020,1758.5,14.35,17.8,48,45,1,5,4,15,35.31304926,18.59231707
20111032,98,22,1,7,SVREC,0,1032,FALSE,2011,NDF141506,I19716,7,61,2020,1549.1,13.61,38.7,45,60,2,5,4,15,31.37678257,40.77186585
20121032,98,31,1,8,SVREC,0,1032,FALSE,2012,P14815/G14525,P18603,8,73,2020,1923.7,14.11,42.2,49,40,3,4,2,15,38.73873438,44.20192683
20031032,93,89,,1,SVREC,0,1032,FALSE,2003,B16505/N17504,N20404,4,83,2020,1561.6,14.2,18,46,40,3,5,1,16,29.4505795,18.83414634
20041032,95,145,,2,SVREC,1,1032,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,2,105,2020,2172.9,13.91,19.5,47,48,3,3,1,16,41.117737,20.47262195
20091032,93,157,,2,SVREC,1,1032,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,2,168,2020,1453.1,14.85,34.6,44,50,2,4,1,16,27.1967439,35.92914634
20131033,97,3,1,6,SVREC,1,1033,FALSE,2013,"Zenith//Alpena*/B09197, ADAMS",B18504,6,5,2020,1579,12.63,19.3,45,59,1,6,2,15,32.34520783,20.56391463
20021033,97,3,1,6,SVREC,0,1033,FALSE,2002,"Zenith//Alpena*/B09197, ADAMS",B18504,6,24,2020,1981,14.46,20.8,45,48,2,5,3,15,39.73005824,21.69795122
20011033,97,3,1,6,SVREC,2,1033,FALSE,2001,"Mayflower/Avanti, MEDALIST",I08958,6,36,2020,1707.9,14.15,19.8,44,51,3,4,3,15,34.37701932,20.72963415
20111033,96,5,1,7,SVREC,0,1033,FALSE,2011,G14530/G11431,G17418,7,62,2020,1788.5,14.76,36.2,44,41,3,4,3,15,35.74356497,37.63034146
20031033,94,91,,1,SVREC,1,1033,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,4,84,2020,1864.3,12.63,18.4,46,44,3,5,1,16,35.80262683,19.60497561
20041033,92,114,,2,SVREC,0,1033,FALSE,2004,B17106/N14218,B20620,2,106,2020,1737.3,12.07,17.2,47,50,2,5,2,16,33.57752255,18.44385366
20091033,94,86,,2,SVREC,0,1033,FALSE,2009,I13401/R17605,R20686,2,169,2020,1307.7,12.27,32.6,46,45,2,5,1,16,25.21697627,34.87802439
20131034,106,31,1,6,SVREC,7,1034,FALSE,2013,R99 NO NOD,I07112,6,6,2020,15.9,12,15.6,45,48,2,4,2,15,0.328053954,16.74146341
20021034,106,31,1,6,SVREC,1,1034,FALSE,2002,R99 NO NOD,I07112,6,25,2020,360.3,13.5,16,45,38,3,4,3,15,7.307113443,16.87804878
20011034,96,31,1,6,SVREC,0,1034,FALSE,2001,N14229/I15616,N19204,6,37,2020,1649.3,13.58,18.7,47,51,1,6,3,15,33.41791894,19.70797561
20111034,95,9,1,7,SVREC,1,1034,FALSE,2011,"Matterhorn/NE94-75, ARIES",I18601,7,63,2020,1454.7,16.28,36,44,25,4,2,5,15,28.55407782,36.75512195
20031034,96,27,,1,SVREC,0,1034,FALSE,2003,N14229/B16504,N20331,4,85,2020,434.1,16.8,18,48,29,3,4,2,16,7.938708744,18.26341463
20041034,95,65,,2,SVREC,0,1034,FALSE,2004,B16504/B17106,B20570,2,107,2020,1703.2,13.5,19.9,47,45,3,2,1,16,32.38310683,20.99207317
20091034,94,115,,2,SVREC,0,1034,FALSE,2009,S17702/R17603,R20715,2,170,2020,906.6,13.12,29.8,46,40,4,4,1,16,17.31299819,31.57346341
20131035,96,8,1,6,SVREC,0,1035,FALSE,2013,B15430/B10244,B18232,6,7,2020,1714.2,12.51,22.2,45,50,1,6,1,15,35.16295684,23.68631707
20021035,96,8,1,6,SVREC,0,1035,FALSE,2002,B15430/B10244,B18232,6,26,2020,1809.8,14.33,22.4,45,55,1,6,2,15,36.35170882,23.40253659
20011035,97,8,1,6,SVREC,0,1035,FALSE,2001,N13131/N14201,N18104,6,38,2020,1880.3,14.04,20.5,48,50,2,6,1,15,37.89562142,21.49
20111035,98,6,1,7,SVREC,0,1035,FALSE,2011,G14525/P14815,G18512,7,64,2020,2061.4,13.43,40.4,45,50,3,4,2,15,41.84033658,42.65156098
20031035,92,93,,1,SVREC,3,1035,FALSE,2003,"COOP 03019, MERLIN",I11264,4,86,2020,1953.3,14.85,19.9,46,52,2,5,2,16,36.55866758,20.66445122
20041035,92,26,,2,SVREC,0,1035,FALSE,2004,B15430/B16504,B20529,2,108,2020,1579.5,16.54,21.1,48,41,2,5,1,16,28.97575543,21.47568293
20091035,94,80,,2,SVREC,0,1035,FALSE,2009,I13401/R17605,R20680,2,171,2020,1289.2,11.98,31.1,46,43,2,5,1,16,24.94241022,33.38319512
20131036,98,17,1,6,SVREC,4,1036,FALSE,2013,"B00103*/X00822, ZORRO",B04554,6,8,2020,1421.4,14.71,21,45,60,1,6,2,15,28.42365386,21.84256098
20021036,97,17,1,6,SVREC,0,1036,FALSE,2002,"B00103*/X00822, ZORRO",B04554,6,27,2020,1724.7,14.52,20.4,47,53,1,5,3,15,34.5655568,21.2657561
20011036,97,17,1,6,SVREC,0,1036,TRUE,2001,N14229/N14218,N19277,6,39,2020,2029.5,14.26,17.4,46,47,2,5,1,15,40.79791935,18.19360976
20111036,99,13,1,8,SVREC,2,1036,FALSE,2011,"R94037/R94161, MERLOT",R98026,8,60,2020,1804,13.15,38.6,42,39,4,3,3,15,36.73430573,40.88304878
20031036,97,24,,2,SVREC,0,1036,FALSE,2003,N14229/B14302,N20328,4,87,2020,236.7,17.73,19.3,53,32,3,4,2,16,4.280322695,19.36354878
20041036,95,73,,2,SVREC,0,1036,FALSE,2004,B16504/B17228,B20578,2,109,2020,1482.8,14.22,18,47,49,4,2,1,16,27.95795335,18.8297561
20091036,93,31,,2,SVREC,0,1036,FALSE,2009,R17605/R16503,R20631,2,172,2020,1274.6,14.12,31.5,46,55,1,6,1,16,24.06039243,32.9904878
20111037,96,28,1,8,SVREC,0,1037,FALSE,2011,SR16-2,I19719,8,61,2020,1729.1,13.31,35.6,42,48,3,4,3,15,35.14427544,37.63614634
20031037,96,85,,2,SVREC,0,1037,FALSE,2003,B16505/N14229,N20400,4,88,2020,746,12.17,15.1,48,40,3,4,1,16,14.40185609,16.17357317
20041037,92,111,,1,SVREC,0,1037,FALSE,2004,B17106/N14218,B20617,3,92,2020,1833.1,15.16,18.9,47,59,1,6,1,16,34.18405463,19.55458537
20091037,95,126,,1,SVREC,0,1037,FALSE,2009,R17604/G14510,R20726,3,155,2020,1426.2,11.68,32,46,46,2,4,1,16,27.68702221,34.46634146
20111038,95,18,1,8,SVREC,0,1038,FALSE,2011,PT16-7,I20813,8,62,2020,1380.6,14.59,41.7,42,37,2,3,3,15,27.64662178,43.43410976
20031038,93,91,,2,SVREC,1,1038,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,4,89,2020,2158.7,14.8,18.9,47,42,2,5,2,16,40.4267327,19.63756098
20041038,95,135,,1,SVREC,0,1038,FALSE,2004,B17730/B16504,B20641,3,93,2020,1394.8,18.55,19.3,53,60,2,4,1,16,24.97122133,19.17054878
20091038,95,100,,1,SVREC,0,1038,FALSE,2009,R16503/I17551,R20700,3,156,2020,1068.8,13.67,38.2,47,42,2,5,1,16,20.28126047,40.21714634
20111039,98,31,1,8,SVREC,0,1039,FALSE,2011,NE4-17-10,I19722,8,63,2020,1451.6,16.25,42.4,42,35,3,3,1,15,28.50343859,43.30487805
20031039,96,9,,2,SVREC,0,1039,FALSE,2003,N14218/N15306,N20310,4,90,2020,469.3,12.11,16.7,53,40,3,4,2,16,9.066230896,17.89954878
20041039,96,37,,1,SVREC,0,1039,FALSE,2004,B15430/N14229,B20540,3,94,2020,1151.1,22.1,21.4,54,36,4,2,3,16,19.71002923,20.33
20091039,94,20,,1,SVREC,0,1039,FALSE,2009,R17605/R16503,R20620,3,157,2020,1109.4,12.54,35.7,46,49,2,5,1,16,21.32722699,38.07709756
20111040,95,37,1,8,SVREC,0,1040,FALSE,2011,"NW410//VICTOR/AURORA, OTHELLO",I84002,8,64,2020,951.2,12.51,39.2,39,20,5,2,5,15,19.51172824,41.8244878
20031040,96,4,,2,SVREC,0,1040,FALSE,2003,N14218/N15306,N20304,4,91,2020,200.4,15.47,20.5,54,29,3,4,2,16,3.723448427,21.1325
20041040,92,46,,1,SVREC,0,1040,FALSE,2004,B16501/B16504,B20549,3,95,2020,1874.5,12.49,21.4,47,58,1,6,2,16,36.05619429,22.83797561
20091040,93,84,,1,SVREC,0,1040,FALSE,2009,I13401/R17605,R20684,3,158,2020,1741.6,12.61,30.2,45,49,3,5,1,16,33.45391214,32.18509756
20031041,94,39,,1,SVREC,0,1041,FALSE,2003,N15337/G17913,N20344,5,82,2020,1137.9,15.06,18.6,49,50,3,4,3,16,21.24482269,19.26687805
20041041,94,145,,1,SVREC,1,1041,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,3,96,2020,2187.4,12.37,18.6,47,50,3,4,1,16,42.13255303,19.87704878
20091041,94,157,,1,SVREC,1,1041,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,3,159,2020,1747.5,12.08,31.1,45,50,2,5,1,16,33.77082113,33.34526829
20031042,94,31,,1,SVREC,0,1042,FALSE,2003,N14229/G14503,N20335,5,83,2020,1548.3,14.4,16.5,50,54,3,5,2,16,29.131687,17.22439024
20041042,96,45,,1,SVREC,0,1042,FALSE,2004,B16501/B16504,B20548,3,97,2020,-9,-9,-9,49,46,2,4,2,16,-9,-9
20091042,93,158,,1,SVREC,2,1042,FALSE,2009,"SR99238/Merlot, VIPER",I13401,3,160,2020,1854.4,13.04,30,45,45,2,5,1,16,35.44538569,31.81463415
20031043,94,91,,1,SVREC,1,1043,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,5,84,2020,2032.3,12.84,18,47,46,3,4,2,16,38.93514491,19.13268293
20041043,95,67,,1,SVREC,0,1043,FALSE,2004,B16504/B17106,B20572,3,98,2020,1686.7,12.87,19.8,48,45,3,4,2,16,32.3029597,21.03870732
20091043,93,3,,1,SVREC,0,1043,FALSE,2009,R12844/I13401,R20603,3,161,2020,1467.3,12.21,28.6,46,46,3,5,1,16,28.31396711,30.61943902
20031044,96,90,,1,SVREC,0,1044,FALSE,2003,B17523/B16504,N20405,5,85,2020,1394.7,15.68,18.3,49,44,3,4,2,16,25.84926242,18.8177561
20041044,92,90,,1,SVREC,0,1044,FALSE,2004,B16505/N17504,B20596,3,99,2020,1447.9,12.86,17.3,47,50,1,5,3,16,27.7327464,18.38441463
20091044,92,159,,1,SVREC,3,1044,FALSE,2009,"S02754/S04503, ROSETTA",S08418,3,162,2020,1409.7,12.03,30.7,45,41,1,5,1,16,27.2582549,32.93510976
20031045,95,41,,1,SVREC,0,1045,FALSE,2003,N16405/N15337,N20346,5,86,2020,1269.1,15.59,19.3,52,47,3,4,2,16,23.54650755,19.86723171
20041045,93,8,,1,SVREC,0,1045,FALSE,2004,N17504/B15430,B20509,3,100,2020,1686.7,13.44,18.6,49,56,2,5,3,16,32.09163539,19.63434146
20091045,94,77,,1,SVREC,0,1045,FALSE,2009,I13401/R17603,R20677,3,163,2020,1521.1,13.06,30.1,46,55,3,5,1,16,29.06793356,31.91334146
20031046,96,40,,2,SVREC,0,1046,FALSE,2003,N15337/G17913,N20345,5,87,2020,1043.3,15.21,19.5,53,54,3,4,5,16,19.44422327,20.16347561
20041046,93,51,,2,SVREC,0,1046,FALSE,2004,B16504/B14302,B20555,3,101,2020,1625.5,13.75,20.2,47,49,3,4,5,16,30.8164661,21.24695122
20091046,94,41,,2,SVREC,0,1046,FALSE,2009,I13401/R12844,R20641,3,164,2020,1034.3,11.73,32,45,46,1,4,5,16,20.06764492,34.44682927
20031047,94,20,,2,SVREC,0,1047,FALSE,2003,B17523/N14218,N20406,5,88,2020,507.7,11.72,19.4,49,44,3,4,2,16,9.851588079,20.8857561
20041047,93,15,,2,SVREC,0,1047,FALSE,2004,B11519/B17106,B20518,3,102,2020,1355,13.97,17.9,47,56,2,4,2,16,25.6227639,18.77971951
20091047,92,18,,2,SVREC,0,1047,FALSE,2009,R17605/R16503,R20618,3,165,2020,999,14.68,31.8,47,45,2,4,3,16,18.73497387,33.0875122
20031048,93,91,,2,SVREC,1,1048,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,5,89,2020,1841.7,14.69,18.5,49,44,3,5,3,16,34.53469197,19.24676829
20041048,92,146,,2,SVREC,2,1048,FALSE,2004,"B04644/ZORRO, ZENITH",B10244,3,103,2020,1902.8,13.5,19.4,47,53,1,6,4,16,36.17812099,20.46463415
20091048,93,75,,2,SVREC,0,1048,FALSE,2009,I13401/R17603,R20675,3,166,2020,1496.8,13.54,29.2,48,47,2,5,1,16,28.44564347,30.78819512
20031049,94,61,,2,SVREC,0,1049,FALSE,2003,N17506/N14229,N20373,5,90,2020,350.8,11.6,15.2,51,48,1,5,4,16,6.816298587,16.38634146
20041049,93,147,,2,SVREC,3,1049,FALSE,2004,"BL14506, BLACK BEARD",I19703,3,104,2020,-9,-9,-9,48,64,2,5,5,16,-9,-9
20091049,93,158,,2,SVREC,2,1049,FALSE,2009,"SR99238/Merlot, VIPER",I13401,3,167,2020,1849.8,12.68,28.2,45,41,2,4,1,16,35.50383437,30.02956098
20031050,96,56,,2,SVREC,0,1050,FALSE,2003,N17504/B15430,N20368,5,91,2020,399.7,11.96,22.1,49,40,4,4,2,16,7.734832953,23.72785366
20041050,92,145,,2,SVREC,1,1050,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,3,105,2020,2091.4,12.23,17.9,47,50,3,5,2,16,40.34780922,19.15954878
20091050,93,157,,2,SVREC,1,1050,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,3,168,2020,1426.2,14.18,33.8,44,57,2,4,1,16,26.90330895,35.37458537
20031051,92,71,,1,SVREC,0,1051,FALSE,2003,B14302/N17504,N20386,6,82,2020,1048.4,12.24,15.1,48,50,1,6,1,16,20.22368925,16.16068293
20041051,95,2,,2,SVREC,0,1051,FALSE,2004,N16405/B14302,B20502,3,106,2020,565.9,13.68,18.9,54,43,3,3,4,16,10.73712186,19.89570732
20091051,94,130,,2,SVREC,0,1051,FALSE,2009,S17702/R17604,S20404,3,169,2020,1095.6,13.32,35.7,46,40,3,4,1,16,20.87409631,37.7375122
20031052,96,33,,1,SVREC,0,1052,FALSE,2003,N15306/N14218,N20337,6,83,2020,1280.7,17.18,17.6,53,55,4,2,1,16,23.31413959,17.776
20041052,94,140,,2,SVREC,0,1052,FALSE,2004,I93153/B16504,B20646,3,107,2020,1629.4,14.33,19.1,47,55,2,5,2,16,30.6826761,19.95484146
20091052,94,64,,2,SVREC,0,1052,FALSE,2009,I13401/R17603,R20664,3,170,2020,1502.9,12.01,27.7,48,57,2,5,1,16,29.06699653,29.72345122
20031053,93,91,,1,SVREC,1,1053,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,6,84,2020,1854.6,12.94,18.1,47,44,3,5,2,16,35.48997349,19.21690244
20041053,92,13,,2,SVREC,0,1053,FALSE,2004,N17504/B17106,B20516,3,108,2020,1670.6,12.9,18.3,47,55,2,6,2,16,31.9836032,19.43817073
20091053,97,68,,2,SVREC,0,1053,FALSE,2009,I13401/R17603,R20668,3,171,2020,1341.3,20.1,38.4,49,35,2,4,1,16,23.55642931,37.41658537
20031054,96,78,,1,SVREC,0,1054,FALSE,2003,B16504/N14229,N20393,6,85,2020,112.3,14.5,19.9,52,40,2,3,2,16,2.110486739,20.74939024
20041054,95,12,,2,SVREC,0,1054,FALSE,2004,N17504/B17106,B20515,3,109,2020,1587.6,12.81,18.1,51,44,3,4,3,16,30.42597643,19.24559756
20091054,92,159,,2,SVREC,3,1054,FALSE,2009,"S02754/S04503, ROSETTA",S08418,3,172,2020,1262.1,13.8,30.1,46,44,1,5,1,16,23.91320513,31.64170732
20031055,94,63,,1,SVREC,0,1055,FALSE,2003,N17506/N16405,N20377,6,86,2020,734.7,15.63,19.3,53,45,3,3,1,16,13.62494775,19.85781707
20041055,94,87,,1,SVREC,0,1055,FALSE,2004,B16505/B17108,B20593,4,92,2020,1421.4,17.5,20.5,47,48,2,5,3,16,25.77549512,20.625
20091055,97,66,,1,SVREC,0,1055,FALSE,2009,I13401/R17603,R20666,4,155,2020,1178.4,11.86,33.1,46,47,3,4,2,16,22.82982259,35.57846341
20031056,96,3,,2,SVREC,0,1056,FALSE,2003,N14218/N15306,N20303,6,87,2020,551.1,15.27,16.3,53,33,4,3,1,16,10.26371004,16.84267073
20041056,92,49,,1,SVREC,0,1056,FALSE,2004,B16504/B11519,B20553,4,93,2020,1809.2,14.06,17.9,47,50,2,5,2,16,34.17579965,18.76007317
20091056,94,21,,1,SVREC,0,1056,FALSE,2009,R17605/R16503,R20621,4,156,2020,1139.2,12.5,32.2,46,37,2,5,1,16,21.9101215,34.3597561
20031057,96,50,,2,SVREC,0,1057,FALSE,2003,N17504/N15337,N20362,6,88,2020,1251.3,14.95,18.3,49,45,4,4,1,16,23.39227814,18.98067073
20041057,92,146,,1,SVREC,2,1057,FALSE,2004,"B04644/ZORRO, ZENITH",B10244,4,94,2020,2046.5,14.42,20.8,47,46,2,5,3,16,38.49645935,21.70809756
20091057,94,111,,1,SVREC,0,1057,FALSE,2009,S17702/R17605,R20711,4,157,2020,846.3,12.97,31.9,46,45,2,4,1,16,16.18937493,33.85679268
20031058,94,91,,2,SVREC,1,1058,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,6,89,2020,1919.6,14.58,18.4,47,43,3,4,3,16,36.04184918,19.16741463
20041058,96,54,,1,SVREC,0,1058,FALSE,2004,B16504/B16501,B20558,4,95,2020,836.5,17.43,20.2,54,42,3,4,2,16,15.18186015,20.34041463
20091058,94,52,,1,SVREC,0,1058,FALSE,2009,I13401/R12844,R20652,4,158,2020,1789.3,11.53,29,46,44,2,5,1,16,34.7949283,31.28817073
20031059,95,38,,2,SVREC,0,1059,FALSE,2003,N15337/N16405,N20343,6,90,2020,1218.4,12.62,16.3,47,39,3,4,3,16,23.40123012,17.36943902
20041059,95,145,,1,SVREC,1,1059,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,4,96,2020,2207.8,13.31,19.6,47,42,3,4,2,16,42.06931965,20.72102439
20091059,92,157,,1,SVREC,1,1059,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,4,159,2020,1630.8,12.21,34.5,44,49,2,5,1,16,31.46896855,36.93603659
20031060,94,19,,2,SVREC,0,1060,FALSE,2003,N14229/N17504,N20323,6,91,2020,931.4,14.5,14.9,53,42,3,4,1,16,17.50407256,15.53597561
20041060,96,68,,1,SVREC,0,1060,FALSE,2004,B16504/B17106,B20573,4,97,2020,1444.7,16.33,20.2,50,40,4,4,2,16,26.56954997,20.61139024
20091060,94,26,,1,SVREC,0,1060,FALSE,2009,R17605/R16503,R20626,4,160,2020,1433.4,12.25,31.6,46,50,2,5,1,16,27.64720813,33.81585366
20031061,94,11,,1,SVREC,0,1061,FALSE,2003,N14218/N17504,N20315,7,82,2020,1623.5,15.6,18.8,48,47,3,4,2,16,30.11837222,19.3502439
20041061,92,103,,1,SVREC,0,1061,FALSE,2004,B17106/B14302,B20609,4,98,2020,1463.4,13.35,15.6,49,60,2,5,1,16,27.87201547,16.48463415
20091061,94,79,,1,SVREC,0,1061,FALSE,2009,I13401/R17603,R20679,4,161,2020,1450.3,12.89,28.4,47,59,2,5,1,16,27.76915198,30.16980488
20031062,94,80,,1,SVREC,0,1062,FALSE,2003,B16504/N17504,N20395,7,83,2020,1514.1,14.95,17.7,47,47,2,5,3,16,28.3051613,18.35835366
20041062,94,147,,1,SVREC,3,1062,FALSE,2004,"BL14506, BLACK BEARD",I19703,4,99,2020,1965.1,13.93,21.2,47,68,2,5,4,16,37.1769036,22.2522439
20091062,95,57,,1,SVREC,0,1062,FALSE,2009,I13401/R17603,R20657,4,162,2020,1735.5,13.88,32.6,48,40,3,4,2,16,32.85227093,34.23795122
20031063,93,91,,1,SVREC,1,1063,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,7,84,2020,1936.1,14.67,18,47,58,2,5,3,16,36.31334763,18.73097561
20041063,95,78,,1,SVREC,0,1063,FALSE,2004,B16504/B17523,B20584,4,100,2020,1382.9,16.53,16.8,52,41,3,4,2,16,25.37218952,17.10117073
20091063,94,6,,1,SVREC,0,1063,FALSE,2009,R12844/I13401,R20606,4,163,2020,1484.3,11.91,28.9,48,44,3,4,1,16,28.73988686,31.04635366
20031064,92,2,,1,SVREC,0,1064,FALSE,2003,N14218/N15306,N20302,7,85,2020,223.4,17.1,15.7,51,48,2,4,1,16,4.070750229,15.87231707
20041064,94,7,,2,SVREC,0,1064,FALSE,2004,N17504/B15430,B20508,4,101,2020,1570.5,14.29,17.3,48,58,3,5,3,16,29.5873584,18.08271951
20091064,95,98,,2,SVREC,0,1064,FALSE,2009,I17551/I13401,R20698,4,164,2020,1026.5,13.14,31,48,35,3,4,5,16,19.59817067,32.83731707
20031065,95,32,,1,SVREC,0,1065,FALSE,2003,N15306/N14218,N20336,7,86,2020,1484.8,15.74,17.7,52,30,3,4,4,16,27.49958693,18.18782927
20041065,96,124,,2,SVREC,0,1065,FALSE,2004,B17692/B16504,B20630,4,102,2020,1181.2,13.47,16.1,53,59,4,4,2,16,22.46605918,16.98942683
20091065,92,42,,2,SVREC,0,1065,FALSE,2009,I13401/R12844,R20642,4,165,2020,1533.3,14.68,31.2,46,48,1,6,2,16,28.75509052,32.46321951
20031066,96,12,,2,SVREC,0,1066,FALSE,2003,N14218/N17504,N20316,7,87,2020,840.7,19.83,19.5,53,46,4,4,3,16,14.81459174,19.06481707
20041066,92,97,,2,SVREC,0,1066,FALSE,2004,B17106/B14302,B20603,4,103,2020,1337.4,14.21,16.9,48,56,1,5,3,16,25.21939962,17.68110976
20091066,94,54,,2,SVREC,0,1066,FALSE,2009,I13401/R17603,R20654,4,166,2020,1336.1,12.79,28,46,51,3,5,2,16,25.61191236,29.77902439
20031067,95,7,,2,SVREC,0,1067,FALSE,2003,N14218/N15306,N20307,7,88,2020,393.1,11.74,17.8,53,45,4,4,3,16,7.626121559,19.15887805
20041067,96,27,,2,SVREC,0,1067,FALSE,2004,B15430/B16504,B20530,4,104,2020,1347,17.73,20.1,47,34,3,5,2,16,24.35823688,20.16618293
20091067,94,158,,2,SVREC,2,1067,FALSE,2009,"SR99238/Merlot, VIPER",I13401,4,167,2020,1627.9,13.03,28.8,47,49,2,5,2,16,31.11959597,30.54556098
20031068,92,91,,2,SVREC,1,1068,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,7,89,2020,2109,14.82,18.6,48,50,2,5,3,16,39.486712,19.32131707
20041068,95,145,,2,SVREC,1,1068,FALSE,2004,"Zenith//Alpena*/B09197, ADAMS",B18504,4,105,2020,2262,12.36,18.4,47,46,2,5,2,16,43.57443114,19.66556098
20091068,92,157,,2,SVREC,1,1068,FALSE,2009,"SR9-5/R09508, CAYENNE",R12844,4,168,2020,1438.1,12.32,34,45,46,2,6,1,16,27.71573397,36.35512195
20031069,96,6,,2,SVREC,0,1069,FALSE,2003,N14218/N15306,N20306,7,90,2020,874.2,13.07,18.1,53,37,3,2,4,16,16.70387527,19.18820732
20041069,96,43,,2,SVREC,0,1069,FALSE,2004,B16501/B16504,B20546,4,106,2020,1626.1,18.27,20.8,49,50,3,4,2,16,29.21228341,20.7315122
20091069,95,140,,2,SVREC,0,1069,FALSE,2009,I13427/S17702,S20414,4,169,2020,1056.2,15.33,29.6,45,30,3,4,1,16,19.65678464,30.56380488
20031070,96,44,,2,SVREC,0,1070,FALSE,2003,N16405/G16301,N20349,7,91,2020,1319.3,15.03,26.3,48,47,4,2,4,16,24.64029695,27.25257317
20041070,93,62,,2,SVREC,0,1070,FALSE,2004,B16504/B17106,B20566,4,107,2020,1213.7,12.64,17.7,52,47,4,4,1,16,23.30562392,18.85697561
20091070,92,159,,2,SVREC,3,1070,FALSE,2009,"S02754/S04503, ROSETTA",S08418,4,170,2020,1082.8,13.83,29.9,44,42,1,6,1,16,20.50883999,31.42052439
20031071,96,74,,1,SVREC,0,1071,FALSE,2003,B15430/N14229,N20389,8,82,2020,1120.5,19.43,20.4,47,39,3,2,1,16,19.84366932,20.0442439
20041071,94,84,,2,SVREC,0,1071,FALSE,2004,B16505/B16504,B20590,4,108,2020,1699.3,13.33,17.6,47,48,2,5,2,16,32.37245312,18.60234146
20091071,94,139,,2,SVREC,0,1071,FALSE,2009,I13427/S17702,S20413,4,171,2020,866.7,14.13,31.3,51,37,1,4,1,16,16.35863326,32.77720732
20031072,96,54,,1,SVREC,0,1072,FALSE,2003,N17504/N16405,N20366,8,83,2020,644.5,15.67,18.6,47,48,3,3,2,16,11.94653002,19.1285122
20041072,92,113,,2,SVREC,0,1072,FALSE,2004,B17106/N14218,B20619,4,109,2020,1486,12.43,16.6,47,54,2,5,1,16,28.60295585,17.72758537
20091072,94,146,,2,SVREC,0,1072,FALSE,2009,S17702/I13427,S20420,4,172,2020,1375.1,14.45,33.2,53,36,2,4,3,16,25.85776907,34.63731707
20031073,93,91,,1,SVREC,1,1073,FALSE,2003,"MEDALIST/N08003, ALPENA",N11283,8,84,2020,2126.9,14.51,18.7,47,50,2,5,2,16,39.96677863,19.49589024
20041073,93,76,,1,SVREC,0,1073,FALSE,2004,B16504/B17523,B20582,5,92,2020,1715,13.72,17.3,47,56,2,5,3,16,32.5245291,18.20297561
20091073,92,159,,1,SVREC,3,1073,FALSE,2009,"S02754/S04503, ROSETTA",S08418,5,155,2020,1274.4,11.49,28.7,47,33,1,5,2,16,24.79332996,30.9785
20031074,94,72,,1,SVREC,0,1074,FALSE,2003,B14302/N17504,N20387,8,85,2020,1206.9,14.87,16.8,51,50,2,4,1,16,22.58347022,17.44126829
20041074,92,143,,1,SVREC,0,1074,FALSE,2004,B15430/B17996,B20649,5,93,2020,1622.6,13.71,20,46,41,3,5,2,16,30.77575368,21.04634146
20091074,95,2,,1,SVREC,0,1074,FALSE,2009,R12844/I13401,R20602,5,156,2020,1416.6,12.63,30.2,47,39,3,5,1,16,27.20484963,32.17773171
20031075,97,87,,1,SVREC,0,1075,FALSE,2003,B16505/N17504,N20402,8,86,2020,1209.6,22,20.4,49,46,3,2,2,16,20.73829927,19.40487805
20041075,92,107,,1,SVREC,0,1075,FALSE,2004,B17106/B17259,B20613,5,94,2020,1536.4,13.87,17.2,47,52,2,5,2,16,29.08677037,18.06629268
20091075,95,56,,1,SVREC,0,1075,FALSE,2009,I13401/R17603,R20656,5,157,2020,1527.2,13.76,33.6,46,48,3,5,1,16,28.94952351,35.33736585
20031076,95,92,,2,SVREC,2,1076,FALSE,2003,"COOP 02084, VIGILANT",I10101,8,87,2020,1999.3,14.62,19.9,47,35,3,3,2,16,37.5206949,20.72026829
20041076,92,121,,1,SVREC,0,1076,FALSE,2004,B17540/N14218,B20627,5,95,2020,1657.6,12.39,17,48,49,2,6,2,16,31.92053598,18.16304878
20091076,92,63,,1,SVREC,0,1076,FALSE,2009,I13401/R17603,R20663,5,158,2020,1488,12.3,30.2,45,51,2,5,1,16,28.68397143,32.29926829
20031077,96,53,,2,SVREC,0,1077,FALSE,2003,N17504/N16405,N20365,8,88,2020,453.4,11.82,19.1,49,31,3,3,3,16,8.787965978,20.5394878
